23,3,1,2,1,17778,17892
23,2,1,2,1,18021,18138
23,3,0,2,1,18186,18246
23,2,1,2,1,18294,18429
23,1,1,2,1,18471,18582
23,2,1,2,1,18669,18828
23,3,1,2,1,18867,18978
23,2,1,2,1,19044,19215
23,3,0,2,1,19281,19383
24,2,1,2,1,0,78
24,3,1,2,1,150,324
24,2,1,2,1,480,696
24,1,1,2,1,747,918
24,2,1,2,1,963,1119
24,3,1,2,1,1158,1314
24,2,1,2,1,1386,1566
24,1,1,2,1,1608,1779
24,2,1,2,1,1818,2019
24,3,1,2,1,2061,2196
24,2,1,2,1,2238,2526
24,1,1,2,1,2568,2721
24,2,1,2,1,2760,2925
24,1,0,2,1,2982,3075
24,2,1,2,1,3114,3312
24,3,1,2,1,3351,3561
24,2,1,2,1,3603,3747
24,3,0,2,1,3783,3870
24,2,1,2,1,3921,4110
24,3,0,2,1,4158,4245
24,2,1,2,1,4287,4500
24,1,1,2,1,4539,4692
24,2,1,2,1,4734,4890
24,1,0,2,1,4932,5040
24,2,1,2,1,5079,5223
24,3,1,2,1,5262,5352
24,2,1,2,1,5394,5571
24,1,1,2,1,5616,5802
24,2,1,2,1,5841,6021
24,3,1,2,1,6057,6258
24,2,1,2,1,6297,6588
24,1,1,2,1,6627,6780
24,2,1,2,1,6822,6990
24,1,0,2,1,7032,7098
24,2,1,2,1,7137,7332
24,3,1,2,1,7371,7533
24,2,1,2,1,7572,7743
24,1,1,2,1,7788,7959
24,2,1,2,1,7998,8205
24,3,1,2,1,8244,8376
24,2,1,2,1,8421,8613
24,1,1,2,1,8652,8814
24,2,1,2,1,8856,8979
24,1,0,2,1,9024,9135
24,2,1,2,1,9174,9372
24,3,1,2,1,9414,9549
24,2,1,2,1,9594,9759
24,1,1,2,1,9795,9987
24,2,1,2,1,10026,10224
24,3,1,2,1,10266,10428
24,2,1,2,1,10467,10650
24,1,1,2,1,10689,10854
24,2,1,2,1,10890,11079
24,3,1,2,1,11118,11250
24,2,1,2,1,11289,11448
24,1,1,2,1,11487,11628
24,2,1,2,1,11670,11826
24,3,1,2,1,11868,12039
24,2,1,2,1,12084,12264
24,1,1,2,1,12312,12483
24,2,1,2,1,12522,12654
24,3,1,2,1,12690,12831
24,2,1,2,1,12903,13041
24,1,1,2,1,13089,13224
24,2,1,2,1,13266,13425
24,3,1,2,1,13464,13593
24,2,1,2,1,13644,13806
24,3,0,2,1,13848,13965
24,2,1,2,1,14004,14172
24,1,1,2,1,14211,14358
24,2,1,2,1,14400,14547
24,3,1,2,1,14592,14730
24,2,1,2,1,14775,14928
24,3,0,2,1,14967,15063
24,2,1,2,1,15102,15282
24,1,1,2,1,15318,15429
24,2,1,2,1,15471,15609
24,3,1,2,1,15648,15777
24,5,0,2,1,16305,16380
24,2,1,2,1,16521,16614
24,1,1,2,1,16650,16719
25,3,0,2,1,0,81
25,2,1,2,1,207,570
25,1,1,2,1,633,813
25,2,1,2,1,882,1080
25,3,1,2,1,1155,1317
25,2,1,2,1,1395,1737
25,3,0,2,1,1878,2004
25,5,0,2,1,2211,2253
25,2,1,2,1,2397,2673
25,1,1,2,1,2721,2859
25,2,1,2,1,2910,3243
25,3,1,2,1,3300,3540
25,2,1,2,1,3585,3846
25,1,1,2,1,3891,4056
25,2,1,2,1,4140,4332
25,3,1,2,1,4386,4524
25,2,1,2,1,4956,5121
25,1,1,2,1,5163,5313
25,2,1,2,1,5361,5493
25,3,1,2,1,5556,5694
25,2,1,2,1,5739,5994
25,1,1,2,1,6036,6186
25,2,1,2,1,6228,6387
25,3,1,2,1,6429,6567
25,2,1,2,1,6615,6786
25,1,1,2,1,6828,7005
25,2,1,2,1,7050,7227
25,3,1,2,1,7269,7434
25,2,1,2,1,7479,7662
25,1,1,2,1,7704,7857
25,2,1,2,1,7899,8049
25,3,1,2,1,8088,8202
25,2,1,2,1,8265,8433
25,1,1,2,1,8478,8643
25,2,1,2,1,8682,8847
25,3,1,2,1,8889,9027
25,2,1,2,1,9066,9282
25,1,1,2,1,9321,9633
25,2,1,2,1,9672,9822
25,3,1,2,1,9864,10065
25,2,1,2,1,10116,10287
25,3,0,2,1,10329,10389
25,2,1,2,1,10428,10626
25,1,1,2,1,10668,10821
25,2,1,2,1,10869,11013
25,3,1,2,1,11055,11178
25,2,1,2,1,11223,11424
25,1,1,2,1,11466,11595
25,2,1,2,1,11637,11817
25,3,1,2,1,11856,11973
25,2,1,2,1,12033,12219
25,1,1,2,1,12258,12465
25,2,1,2,1,12513,12675
25,3,1,2,1,12720,12825
25,2,1,2,1,12867,13023
25,1,1,2,1,13065,13206
25,2,1,2,1,13248,13401
25,3,1,2,1,13443,13593
25,2,1,2,1,13638,13824
25,1,1,2,1,13863,14049
25,2,1,2,1,14106,14283
25,3,1,2,1,14322,14457
25,2,1,2,1,14529,14712
25,3,0,2,1,14763,14847
25,2,1,2,1,14889,15036
25,1,1,2,1,15072,15225
25,2,1,2,1,15273,15489
25,3,1,2,1,15540,15708
25,2,1,2,1,15750,15927
25,3,0,2,1,15969,16038
25,2,1,2,1,16080,16245
25,1,1,2,1,16284,16959
25,2,1,2,1,17028,17187
25,3,1,2,1,17235,17325
25,2,1,2,1,17367,17484
25,1,1,2,1,17529,17628
25,2,1,2,1,17670,18201
25,3,1,2,1,18249,18504
25,2,1,2,1,18588,18759
25,1,1,2,1,18801,18906
25,2,1,2,1,18951,19074
25,3,1,2,1,19113,19281
26,3,0,2,1,0,78
26,2,1,2,1,162,369
26,1,1,2,1,522,843
26,2,1,2,1,897,1044
26,3,1,2,1,1113,1410
26,2,1,2,1,1464,1935
26,1,1,2,1,1980,2163
26,2,1,2,1,2232,2415
26,3,1,2,1,2457,2649
26,2,1,2,1,2697,2895
26,3,0,2,1,2940,3081
26,2,1,2,1,3120,3654
26,1,1,2,1,3717,3927
26,2,1,2,1,3969,4137
26,3,1,2,1,4176,4311
26,2,1,2,1,4350,4509
26,1,1,2,1,4548,4785
26,2,1,2,1,4824,4965
26,3,1,2,1,5022,5169
26,2,1,2,1,5211,5400
26,1,1,2,1,5436,5562
26,2,1,2,1,5601,5778
26,3,1,2,1,5817,5979
26,2,1,2,1,6015,6147
26,1,1,2,1,6183,6312
26,2,1,2,1,6348,6534
26,3,1,2,1,6570,6696
26,2,1,2,1,6735,6912
26,1,1,2,1,6948,7104
26,2,1,2,1,7143,7287
26,3,1,2,1,7323,7467
26,2,1,2,1,7503,7674
26,1,1,2,1,7710,7833
26,2,1,2,1,7890,8109
26,3,1,2,1,8148,8277
26,2,1,2,1,8322,8469
26,3,0,2,1,8508,8592
26,2,1,2,1,8628,8814
26,3,0,2,1,8859,8922
26,2,1,2,1,8961,9114
26,3,0,2,1,9162,9231
26,2,1,2,1,9279,9462
26,1,1,2,1,9510,9672
26,2,1,2,1,9711,9864
26,3,1,2,1,9903,10044
26,2,1,2,1,10083,10248
26,1,1,2,1,10356,10443
26,2,1,2,1,10479,10632
26,3,1,2,1,10722,10827
26,2,1,2,1,10866,11034
26,1,1,2,1,11082,11196
26,2,1,2,1,11235,11367
26,3,1,2,1,11406,11538
26,2,1,2,1,11607,11724
26,1,1,2,1,11763,11868
26,2,1,2,1,11919,12072
26,3,1,2,1,12111,12222
26,2,1,2,1,12264,12369
26,3,0,2,1,12411,12777
26,2,1,2,1,12816,12966
26,1,1,2,1,13002,13116
26,2,1,2,1,13155,13317
26,3,1,2,1,13380,13479
26,2,1,2,1,13521,13653
26,1,1,2,1,13698,13851
26,2,1,2,1,13893,14058
26,3,1,2,1,14097,14220
26,2,1,2,1,14259,14448
26,1,1,2,1,14484,14667
26,2,1,2,1,14709,14847
26,3,1,2,1,14886,14985
26,2,1,2,1,15024,15177
26,1,1,2,1,15213,15369
26,2,1,2,1,15414,15570
26,3,1,2,1,15612,15747
26,2,1,2,1,15786,15936
26,1,1,2,1,15975,16083
26,2,1,2,1,16140,16299
26,3,1,2,1,16338,16443
26,2,1,2,1,16491,16626
26,3,0,2,1,16668,16755
27,3,0,2,1,0,105
27,2,1,2,1,156,351
27,1,1,2,1,390,567
27,2,1,2,1,618,891
27,3,1,2,1,942,1152
27,2,1,2,1,1197,1392
27,3,0,2,1,1443,1554
27,2,1,2,1,1596,1866
27,1,1,2,1,1911,2106
27,2,1,2,1,2190,2379
27,3,1,2,1,2421,2583
27,2,1,2,1,2622,2826
27,1,1,2,1,2865,3045
27,2,1,2,1,3087,3285
27,3,1,2,1,3327,3570
27,2,1,2,1,3609,3795
27,1,1,2,1,3834,4059
27,2,1,2,1,4104,4275
27,3,1,2,1,4314,4476
27,2,1,2,1,4515,4716
27,3,0,2,1,4758,4887
27,2,1,2,1,4926,5088
27,1,1,2,1,5124,5238
27,2,1,2,1,5283,5472
27,3,1,2,1,5511,5652
27,2,1,2,1,5688,5883
27,1,1,2,1,5919,6069
27,2,1,2,1,6114,6315
27,3,1,2,1,6354,6519
27,2,1,2,1,6558,6807
27,1,1,2,1,6843,6972
27,2,1,2,1,7017,7182
27,3,1,2,1,7224,7401
27,2,1,2,1,7440,7650
27,1,1,2,1,7686,7842
27,2,1,2,1,7896,8076
27,3,1,2,1,8115,8292
27,2,1,2,1,8334,8484
27,3,0,2,1,8523,8583
27,2,1,2,1,8634,8847
27,1,1,2,1,8886,9018
27,2,1,2,1,9057,9258
27,3,1,2,1,9297,9429
27,2,1,2,1,9531,9762
27,1,1,2,1,9804,9957
27,2,1,2,1,9996,10137
27,1,0,2,1,10185,10323
27,2,1,2,1,10365,10560
27,3,1,2,1,10602,10758
27,2,1,2,1,10806,10977
27,1,1,2,1,11013,11130
27,2,1,2,1,11178,11382
27,3,1,2,1,11424,11538
27,2,1,2,1,11592,11757
27,1,1,2,1,11793,11958
27,2,1,2,1,12000,12180
27,3,1,2,1,12222,12378
27,2,1,2,1,12510,12624
27,1,1,2,1,12663,12792
27,2,1,2,1,12843,13014
27,3,1,2,1,13056,13188
27,2,1,2,1,13227,13368
27,3,0,2,1,13410,13485
27,2,1,2,1,13524,13668
27,3,0,2,1,13716,13779
27,2,1,2,1,13821,13947
27,1,1,2,1,13986,14121
27,2,1,2,1,14163,14385
27,3,1,2,1,14424,14580
27,2,1,2,1,14622,14775
27,1,1,2,1,14811,14973
27,2,1,2,1,15036,15171
27,3,1,2,1,15213,15315
27,2,1,2,1,15354,15507
27,1,1,2,1,15546,15693
27,2,1,2,1,15741,15921
27,3,1,2,1,15960,16119
27,2,1,2,1,16161,16305
27,1,1,2,1,16344,16590
27,2,1,2,1,16644,16815
27,3,1,2,1,16857,16968
28,3,0,2,1,0,216
28,2,1,2,1,261,492
28,1,1,2,1,531,765
28,2,1,2,1,819,1038
28,3,1,2,1,1080,1299
28,2,1,2,1,1443,1902
28,1,1,2,1,1944,2181
28,2,1,2,1,2229,2556
28,3,1,2,1,2598,2802
28,2,1,2,1,2844,3207
28,3,0,2,1,3252,3411
28,2,1,2,1,3453,3618
28,1,1,2,1,3657,3882
28,2,1,2,1,3942,4344
28,3,1,2,1,4386,4530
28,2,1,2,1,4572,4770
28,3,0,2,1,4812,4866
28,2,1,2,1,4908,5256
28,1,1,2,1,5301,5454
28,2,1,2,1,5505,5703
28,3,1,2,1,5745,6039
28,2,1,2,1,6081,6276
28,1,1,2,1,6315,6513
28,2,1,2,1,6567,6867
28,3,1,2,1,6906,7050
28,2,1,2,1,7089,7290
28,1,1,2,1,7332,7509
28,2,1,2,1,7566,7734
28,3,1,2,1,7776,7914
28,2,1,2,1,7956,8118
28,1,1,2,1,8157,8307
28,2,1,2,1,8346,8541
28,3,1,2,1,8580,8760
28,2,1,2,1,8802,8964
28,3,0,2,1,9003,9084
28,2,1,2,1,9123,9318
28,1,1,2,1,9357,9519
28,2,1,2,1,9570,9735
28,3,1,2,1,9774,9888
28,2,1,2,1,9927,10155
28,3,0,2,1,10194,10293
28,2,1,2,1,10332,10509
28,1,1,2,1,10548,10701
28,2,1,2,1,10740,10911
28,3,1,2,1,10953,11031
28,2,1,2,1,11292,11448
28,1,1,2,1,11748,11892
28,2,1,2,1,11958,12096
28,3,1,2,1,12138,12255
28,2,1,2,1,12300,12417
28,1,1,2,1,12459,12564
28,2,1,2,1,12606,12840
28,3,1,2,1,12882,13020
28,2,1,2,1,13062,13188
28,1,1,2,1,13227,13362
28,2,1,2,1,13410,13563
28,3,1,2,1,13605,13779
28,2,1,2,1,13821,14022
28,1,1,2,1,14067,14223
28,2,1,2,1,14268,14436
28,3,1,2,1,14478,14610
28,2,1,2,1,14652,14892
28,1,1,2,1,14931,15132
28,2,1,2,1,15180,15303
28,3,1,2,1,15345,15483
28,2,1,2,1,15525,15678
28,1,1,2,1,15717,15831
28,2,1,2,1,15879,16098
28,3,1,2,1,16140,16278
28,2,1,2,1,16320,16455
28,1,1,2,1,16491,16614
28,2,1,2,1,16662,16797
28,3,1,2,1,16839,17031
28,2,1,2,1,17070,17253
28,1,1,2,1,17292,17442
28,2,1,2,1,17487,17631
28,3,1,2,1,17670,17832
28,2,1,2,1,17871,18015
28,1,1,2,1,18297,18408
28,2,1,2,1,18477,18600
28,3,1,2,1,18645,18771
29,3,0,1,0,0,45
29,2,0,1,0,138,375
29,1,1,1,0,537,864
29,2,0,1,0,912,966
29,3,0,1,0,1008,1032
29,2,0,1,0,1098,1140
29,1,0,1,0,1182,1383
29,2,0,1,0,1437,1482
29,3,0,1,0,1521,1539
29,2,0,1,0,1590,1647
29,1,1,1,0,1686,1953
29,2,0,1,0,2007,2028
29,3,0,1,0,2070,2091
29,2,0,1,0,2139,2187
29,1,1,1,0,2226,2391
29,2,0,1,0,2460,2526
29,3,0,1,0,2568,2589
29,2,0,1,0,2706,2766
29,1,1,1,0,2811,3249
29,2,0,1,0,3288,3315
29,3,0,1,0,3414,3420
29,2,0,1,0,3480,3543
29,1,1,1,0,3582,3837
29,2,0,1,0,3882,3903
29,1,0,1,0,3951,4281
29,2,0,1,0,4326,4347
29,1,1,1,0,4467,4608
29,2,0,1,0,4653,4989
29,1,1,1,0,5028,5346
29,2,0,1,0,5433,5793
29,1,1,1,0,5835,6054
29,2,0,1,0,6147,6363
29,1,1,1,0,6408,6642
29,2,0,1,0,6735,6783
29,1,1,1,0,6858,7038
29,0,1,1,0,7101,7860
29,1,1,1,0,7977,8223
29,2,1,1,0,8319,8985
29,1,1,1,0,9021,9201
29,2,0,1,0,9270,9366
29,1,1,1,0,9435,9801
29,2,0,1,0,9855,10167
29,1,1,1,0,10209,10560
29,2,0,1,0,10629,10653
29,1,1,1,0,10764,11055
29,2,0,1,0,11115,11139
29,1,0,1,0,11193,11307
29,0,1,1,0,11355,11661
29,1,1,1,0,11793,12291
29,2,0,1,0,12333,12363
29,1,0,1,0,12432,12495
29,2,0,1,0,12582,12603
29,1,0,1,0,12645,12708
29,0,0,1,0,12846,12972
29,1,1,1,0,13098,13368
29,2,1,1,0,13410,13722
29,1,1,1,0,13767,14067
29,0,1,1,0,14139,14610
29,1,1,1,0,14661,14961
29,2,1,1,0,15006,15270
29,1,1,1,0,15312,15528
29,2,0,1,0,15576,15669
30,3,0,1,0,0,21
30,2,0,1,0,159,354
30,1,1,1,0,399,678
30,0,1,1,0,723,1068
30,1,1,1,0,1113,1305
30,2,1,1,0,1347,1446
30,1,1,1,0,1503,1860
30,2,0,1,0,1908,1956
30,1,1,1,0,2004,2109
30,2,0,1,0,2172,2244
30,1,1,1,0,2307,2763
30,2,0,1,0,2808,3153
30,1,1,1,0,3192,3441
30,2,0,1,0,3501,3546
30,1,1,1,0,3588,3945
30,2,0,1,0,3999,4233
30,1,1,1,0,4275,4449
30,2,0,1,0,4503,4542
30,1,1,1,0,4590,4950
30,2,0,1,0,4998,5154
30,1,1,1,0,5202,5361
30,2,0,1,0,5427,5463
30,1,1,1,0,5508,5979
30,2,0,1,0,6039,6102
30,1,1,1,0,6153,6375
30,2,0,1,0,6432,6474
30,1,1,1,0,6513,6687
30,2,0,1,0,6756,6789
30,1,1,1,0,6846,7044
30,2,0,1,0,7095,7119
30,1,1,1,0,7158,7350
30,2,0,1,0,7404,7425
30,1,1,1,0,7470,7695
30,2,0,1,0,7746,7875
30,1,1,1,0,7920,8112
30,2,0,1,0,8175,8199
30,1,1,1,0,8241,8463
30,2,0,1,0,8517,8535
30,1,0,1,0,8583,8994
30,2,0,1,0,9066,9141
30,1,1,1,0,9204,9408
30,2,0,1,0,9531,9549
30,1,1,1,0,9591,9795
30,2,0,1,0,9909,10659
31,3,0,1,0,0,21
31,2,0,1,0,99,210
31,1,1,1,0,261,387
31,2,0,1,0,474,528
31,1,1,1,0,585,870
31,2,0,1,0,921,1008
31,1,1,1,0,1077,1245
31,2,0,1,0,1293,1332
31,1,1,1,0,1374,1617
31,2,0,1,0,1719,1764
31,1,1,1,0,1830,2031
31,2,0,1,0,2097,2130
31,1,1,1,0,2178,2316
31,2,0,1,0,2388,2430
31,1,1,1,0,2475,2850
31,2,0,1,0,2925,2949
31,1,1,1,0,3012,3156
31,2,0,1,0,3252,3273
31,1,1,1,0,3318,3552
31,2,0,1,0,3612,3672
31,1,1,1,0,3714,3864
31,2,0,1,0,3948,3969
31,1,0,1,0,4023,4482
31,0,1,1,0,4560,4782
31,1,1,1,0,4833,5049
31,2,1,1,0,5094,5346
31,1,1,1,0,5400,5643
31,2,0,1,0,5706,5808
31,1,1,1,0,5850,6036
31,2,0,1,0,6129,6156
31,1,1,1,0,6219,6429
31,2,0,1,0,6480,6597
31,1,1,1,0,6639,6882
31,0,1,1,0,6939,7143
31,1,1,1,0,7185,7446
31,2,1,1,0,7488,7689
31,1,1,1,0,7731,7899
31,0,1,1,0,7941,8181
31,1,1,1,0,8226,8451
31,2,1,1,0,8496,8694
31,1,1,1,0,8736,8874
31,2,0,1,0,8985,9042
31,1,1,1,0,9084,9321
31,0,1,1,0,9363,9588
32,2,0,1,0,0,69
32,1,1,1,0,111,540
32,0,1,1,0,639,921
32,1,1,1,0,1002,1251
32,2,1,1,0,1296,1470
32,1,1,1,0,1551,1767
32,0,1,1,0,1812,2112
32,1,1,1,0,2154,2325
32,2,1,1,0,2376,2505
32,1,1,1,0,2547,2808
32,0,1,1,0,2859,3018
32,1,1,1,0,3060,3246
32,2,1,1,0,3288,3450
32,1,1,1,0,3492,3669
32,0,1,1,0,3711,3813
32,1,1,1,0,3852,4032
32,2,1,1,0,4074,4167
32,1,1,1,0,4209,4392
32,0,1,1,0,4431,4578
32,1,1,1,0,4617,4785
32,2,1,1,0,4896,5097
32,1,1,1,0,5139,5271
32,0,1,1,0,5310,5433
32,1,1,1,0,5472,5658
32,2,1,1,0,5700,5829
32,1,1,1,0,5886,6072
32,0,1,1,0,6111,6249
32,1,1,1,0,6288,6459
32,2,1,1,0,6510,6669
32,1,1,1,0,6714,6876
32,0,1,1,0,6915,7083
32,1,1,1,0,7122,7275
32,2,1,1,0,7404,7533
32,1,1,1,0,7575,7722
32,0,1,1,0,7761,7926
32,1,1,1,0,7962,8097
32,2,1,1,0,8136,8256
32,1,1,1,0,8310,8457
32,2,0,1,0,8505,8580
32,1,1,1,0,8622,8775
32,0,1,1,0,8811,8976
32,1,1,1,0,9015,9162
32,2,1,1,0,9204,9348
32,3,0,1,0,9447,9495
32,2,0,1,0,9561,9642
32,1,1,1,0,9678,9837
32,0,1,1,0,9873,10023
32,1,1,1,0,10059,10209
32,2,1,1,0,10251,10377
32,1,1,1,0,10419,10599
32,0,1,1,0,10635,10746
32,1,1,1,0,10782,10980
32,2,1,1,0,11019,11184
32,1,1,1,0,11226,11394
32,0,1,1,0,11430,11580
32,1,1,1,0,11616,11763
32,2,1,1,0,11805,11928
32,1,1,1,0,11970,12111
32,0,1,1,0,12150,12243
32,1,1,1,0,12279,12471
32,2,1,1,0,12564,12720
32,1,1,1,0,12852,13068
32,0,1,1,0,13110,13272
32,1,1,1,0,13311,13449
32,2,1,1,0,13491,13644
32,1,1,1,0,13683,13809
32,0,1,1,0,13845,14016
32,1,1,1,0,14055,14205
32,2,1,1,0,14244,14385
32,1,1,1,0,14421,14553
32,0,1,1,0,14589,14706
32,1,1,1,0,14745,14952
32,2,1,1,0,14991,15147
32,1,1,1,0,15189,15312
32,0,1,1,0,15348,15522
32,1,1,1,0,15561,15720
32,2,1,1,0,15762,15951
32,1,1,1,0,15993,16155
32,0,1,1,0,16191,16335
32,1,1,1,0,16374,16521
32,2,1,1,0,16560,16740
32,1,1,1,0,16782,16941
32,0,1,1,0,16977,17052
33,2,0,1,0,0,81
33,1,1,1,0,123,372
33,0,1,1,0,411,534
33,1,1,1,0,576,810
33,2,1,1,0,858,912
33,1,1,1,0,954,1173
33,0,1,1,0,1209,1392
33,1,1,1,0,1431,1689
33,2,1,1,0,1731,1968
33,1,1,1,0,2010,2193
33,0,1,1,0,2229,2385
33,1,1,1,0,2424,2646
33,2,1,1,0,2688,2841
33,1,1,1,0,2883,3153
33,0,1,1,0,3189,3348
33,1,1,1,0,3384,3561
33,2,1,1,0,3600,3771
33,1,1,1,0,3810,3969
33,0,1,1,0,4005,4164
33,1,1,1,0,4200,4440
33,2,1,1,0,4479,4611
33,1,1,1,0,4650,4800
33,0,1,1,0,4836,4989
33,1,1,1,0,5028,5235
33,2,1,1,0,5277,5469
33,1,1,1,0,5508,5691
33,0,1,1,0,5727,5814
33,1,1,1,0,5853,6066
33,2,1,1,0,6102,6240
33,1,1,1,0,6279,6426
33,0,1,1,0,6459,6630
33,1,1,1,0,6666,6810
33,2,1,1,0,6849,6981
33,1,1,1,0,7041,7194
33,0,1,1,0,7230,7299
33,1,1,1,0,7338,7572
33,2,1,1,0,7620,7788
33,1,1,1,0,7830,8022
33,0,1,1,0,8058,8193
33,1,1,1,0,8229,8394
33,2,1,1,0,8436,8586
33,1,1,1,0,8631,8817
33,0,1,1,0,8856,8964
33,1,1,1,0,9000,9153
33,2,1,1,0,9195,9393
33,1,1,1,0,9441,9618
33,0,1,1,0,9654,9804
33,1,1,1,0,9840,10053
33,2,1,1,0,10092,10266
33,1,1,1,0,10305,10482
33,0,1,1,0,10524,10695
33,1,1,1,0,10734,10890
33,2,1,1,0,10929,11130
33,1,1,1,0,11175,11367
33,0,1,1,0,11406,11547
33,1,1,1,0,11586,11775
33,2,1,1,0,11817,12006
33,1,1,1,0,12045,12216
33,0,1,1,0,12255,12372
33,1,1,1,0,12408,12579
33,2,1,1,0,12621,12756
33,1,1,1,0,12810,12993
33,0,1,1,0,13029,13176
33,1,1,1,0,13215,13422
33,2,1,1,0,13473,13662
33,1,1,1,0,13704,13866
33,0,1,1,0,13905,14046
33,1,1,1,0,14085,14325
33,2,1,1,0,14379,14559
33,1,1,1,0,14598,14751
33,0,1,1,0,14796,14946
33,1,1,1,0,14985,15153
33,2,1,1,0,15195,15441
33,1,1,1,0,15483,15720
33,0,1,1,0,15759,15891
33,1,1,1,0,15930,16092
33,2,1,1,0,16137,16311
33,1,1,1,0,16353,16539
33,0,1,1,0,16578,16776
33,1,1,1,0,16815,16974
33,2,1,1,0,17013,17145
34,2,0,1,0,0,72
34,1,1,1,0,111,258
34,0,1,1,0,297,399
34,1,1,1,0,438,657
34,2,1,1,0,699,852
34,1,1,1,0,897,1041
34,0,1,1,0,1080,1296
34,1,1,1,0,1335,1530
34,2,1,1,0,1569,1737
34,1,1,1,0,1779,1989
34,0,1,1,0,2028,2175
34,1,1,1,0,2211,2400
34,2,1,1,0,2442,2571
34,1,1,1,0,2613,2793
34,0,1,1,0,2829,2988
34,1,1,1,0,3027,3219
34,2,1,1,0,3261,3411
34,1,1,1,0,3450,3669
34,0,1,1,0,3705,3828
34,1,1,1,0,3864,4011
34,2,1,1,0,4050,4212
34,1,1,1,0,4251,4419
34,0,1,1,0,4455,4611
34,1,1,1,0,4647,4830
34,2,1,1,0,4869,5055
34,1,1,1,0,5094,5250
34,0,1,1,0,5286,5412
34,1,1,1,0,5448,5613
34,2,1,1,0,5652,5793
34,1,1,1,0,5832,5994
34,0,1,1,0,6027,6159
34,1,1,1,0,6198,6381
34,2,1,1,0,6423,6582
34,1,1,1,0,6618,6816
34,0,1,1,0,6849,6969
34,1,1,1,0,7005,7182
34,2,1,1,0,7221,7377
34,1,1,1,0,7413,7608
34,0,1,1,0,7641,7785
34,1,1,1,0,7824,7977
34,2,1,1,0,8019,8193
34,1,1,1,0,8232,8394
34,0,1,1,0,8430,8508
34,1,1,1,0,8547,8763
34,2,1,1,0,8802,8949
34,1,1,1,0,8991,9180
34,0,1,1,0,9216,9363
34,1,1,1,0,9399,9609
34,2,1,1,0,9651,9858
34,1,1,1,0,9915,10089
34,0,1,1,0,10125,10275
34,1,1,1,0,10314,10488
34,2,1,1,0,10527,10683
34,1,1,1,0,10725,10896
34,0,1,1,0,10935,11076
34,1,1,1,0,11115,11313
34,2,1,1,0,11355,11535
34,1,1,1,0,11574,11754
34,0,1,1,0,11796,11907
34,1,1,1,0,11946,12141
34,2,1,1,0,12183,12354
34,1,1,1,0,12393,12564
34,0,1,1,0,12600,12726
34,1,1,1,0,12765,12957
34,2,1,1,0,13002,13152
34,1,1,1,0,13191,13335
34,0,1,1,0,13371,13452
34,1,1,1,0,13491,13674
34,2,1,1,0,13716,13893
34,1,1,1,0,13959,14118
34,0,1,1,0,14154,14286
34,1,1,1,0,14325,14505
34,2,1,1,0,14550,14751
34,1,1,1,0,14790,14946
34,0,1,1,0,14982,15060
34,1,1,1,0,15102,15243
34,2,1,1,0,15285,15465
34,1,1,1,0,15507,15729
34,0,1,1,0,15768,15906
34,1,1,1,0,15948,16134
34,2,1,1,0,16173,17133
35,2,0,3,2,0,60
35,1,0,3,2,129,177
35,0,0,3,2,261,300
35,1,0,3,2,450,660
35,2,0,3,2,921,984
35,5,0,3,2,1308,1476
35,4,0,3,2,1566,1836
35,5,0,3,2,2133,2160
35,3,1,3,2,2229,2415
35,2,1,3,2,2457,2676
35,1,0,3,2,2718,2862
35,0,0,3,2,2943,3012
35,1,0,3,2,3057,3075
35,2,0,3,2,3132,3333
35,1,0,3,2,3381,3408
35,2,0,3,2,3474,3543
35,3,1,3,2,3663,3858
35,4,1,3,2,4017,4218
35,5,0,3,2,4335,4401
35,3,1,3,2,4467,4707
35,2,1,3,2,4746,4824
35,1,0,3,2,4866,4893
35,0,0,3,2,4935,4959
35,1,0,3,2,5010,5028
35,2,0,3,2,5079,5124
35,3,1,3,2,5175,5274
35,2,0,3,2,5385,5421
35,1,0,3,2,5460,5481
35,0,0,3,2,5523,5592
35,2,0,3,2,5670,5712
35,3,1,3,2,5760,6069
35,2,0,3,2,6168,6354
35,1,0,3,2,6393,6411
35,2,0,3,2,6516,6555
35,3,1,3,2,6603,6852
35,2,0,3,2,7011,7104
35,1,0,3,2,7191,7200
35,2,0,3,2,7317,7344
35,3,1,3,2,7410,7692
35,2,0,3,2,7743,7761
35,3,1,3,2,7800,7875
35,4,1,3,2,7923,8220
35,3,1,3,2,8283,8586
35,2,1,3,2,8625,8919
35,1,0,3,2,8958,9093
35,2,0,3,2,9138,9189
35,3,1,3,2,9231,9465
35,4,1,3,2,9510,9690
35,3,1,3,2,9762,10017
35,2,1,3,2,10053,10281
35,1,0,3,2,10323,10374
35,2,0,3,2,10416,10485
35,3,1,3,2,10521,10716
35,4,1,3,2,10779,10950
35,5,0,3,2,11061,11118
35,3,1,3,2,11196,11343
35,2,1,3,2,11379,11595
35,1,0,3,2,11634,11706
35,2,0,3,2,11748,11802
35,3,1,3,2,11844,12039
35,4,1,3,2,12078,12228
35,3,1,3,2,12273,12426
35,2,1,3,2,12537,12663
35,1,0,3,2,12702,12729
35,2,0,3,2,12771,12795
35,3,1,3,2,12846,13014
35,2,0,3,2,13065,13104
35,1,0,3,2,13152,13167
35,2,0,3,2,13212,13338
35,3,1,3,2,13380,13725
35,2,0,3,2,13767,13944
